front_pattern_regularity,hind_pattern_regularity,front_left_right_correlation,hind_left_right_correlation,LF_vertical_range,LF_skewness,LF_kurtosis,RF_vertical_range,RF_skewness,RF_kurtosis,LH_vertical_range,LH_skewness,LH_kurtosis,RH_vertical_range,RH_skewness,RH_kurtosis,sequence_id,label
6.925289091438714,6.399449488823236,0.40473407179121207,0.4183351628374709,0.29092876409806134,-1.1281589674599004,0.8914374107606049,0.16282148797488136,0.1789658778145159,-1.5905331670611342,0.22219067983489246,-0.2950246711175852,-0.4225763799085187,0.22485341767579034,-0.8495594206170212,-0.37621893825198827,0,0
7.447667887332242,6.190773767470429,0.11847748310423878,0.4483683770377102,0.18243364083808558,-0.0010607372023312034,-1.0847313850439053,0.19407428110076702,-0.5479886190707581,-0.9534263516911214,0.19502843194197061,0.05701896299408032,-1.1960987356201966,0.2925426479129548,-0.6366506484244056,1.4264583486567872,1,0
7.446827848151183,5.72409776646067,-0.26012233448067884,-0.050301195752132044,0.19546354595063692,-0.6228413584977783,-0.669834494296579,0.13647404951334266,-0.3651762549392855,-1.1237099783317799,0.1768711469085188,-0.6904841915198832,-0.2823419147627648,0.14163319689152154,-0.966019863561486,0.34764161242930536,2,0
7.446827848151183,5.72409776646067,-0.26012233448067884,-0.050301195752132044,0.19546354595063692,-0.6228413584977783,-0.669834494296579,0.13647404951334266,-0.3651762549392855,-1.1237099783317799,0.1768711469085188,-0.6904841915198832,-0.2823419147627648,0.14163319689152154,-0.966019863561486,0.34764161242930536,3,0
13.280929973461955,13.277040521140236,0.36489099474797726,0.058195013649957376,0.388953058689903,0.2850482670936814,-0.6937972285802996,0.34592281537762337,-0.08418756948774066,-0.7370183508951547,0.32676091015262315,-0.11036460178546441,-0.7811099449068832,0.3235672592817899,0.7571423437825473,0.04722424490657051,4,0
13.284248008826093,12.175509696107177,0.004343286050929579,-0.25513606842757447,0.2613812353192953,-0.061864025077212406,-0.8050629762988963,0.20920264871165367,-0.03217946822989515,-1.185628261802285,0.22029408623921407,-0.527171062467542,-0.030522766100089527,0.21492276114725029,0.18209520664543488,-0.6890723886148926,5,0
13.284248008826093,12.175509696107177,0.004343286050929579,-0.25513606842757447,0.2613812353192953,-0.061864025077212406,-0.8050629762988963,0.20920264871165367,-0.03217946822989515,-1.185628261802285,0.22029408623921407,-0.527171062467542,-0.030522766100089527,0.21492276114725029,0.18209520664543488,-0.6890723886148926,6,0
6.477253689643467,3.8922569288267823,-0.1202782483399145,0.2389822214191245,0.23529035404182427,-0.9797362658256075,0.30086558120740436,0.21072845948178454,-0.5953729617793059,-0.7356623084467544,0.257710955229965,-1.5786953945931137,4.503479696277445,0.14623774145747273,0.18830508886195493,-0.7488048587437994,7,0
7.278839127223512,3.343515999662633,-0.22343702246119476,0.3087739571548367,0.2280035967661489,-0.7370240754384116,-0.7477378157479673,0.1961246744219458,-1.0110375739852095,0.6605906896647689,0.11388629504124773,0.20843025130438456,-1.1014348377768073,0.12901723282056224,-0.1940469419163883,-0.6048889064842111,8,0
6.9348191497688,3.6708820956276917,-0.1888905555834487,-0.17887965874722536,0.19790782469900978,-1.5132376550454094,1.6950706643383402,0.1719561589868803,-0.7492276908359926,-0.6968178528092244,0.10159127675114416,-0.4438971236623458,-0.2926544263722426,0.1292308556803236,-0.32701549510231565,0.4606827648707803,9,0
6.9348191497688,3.6708820956276917,-0.1888905555834487,-0.17887965874722536,0.19790782469900978,-1.5132376550454094,1.6950706643383402,0.1719561589868803,-0.7492276908359926,-0.6968178528092244,0.10159127675114416,-0.4438971236623458,-0.2926544263722426,0.1292308556803236,-0.32701549510231565,0.4606827648707803,10,0
7.730674974411995,7.051828440908066,-0.316119401268074,0.036440733005446174,0.15395358982390314,-0.8210868666535188,-0.5775178171368975,0.1556279562844946,-1.0779249291730122,0.6053627703656717,0.17854033942943742,-0.42205328695370975,-0.8964060388784949,0.20365583633831702,-0.5675232639897723,0.15998180378896,11,0
8.94340621687285,6.691674603565241,-0.3532607965887756,0.3376137166745759,0.18852501132314947,0.25189663399755147,0.027957007917836396,0.17864989168241277,-0.5416399472418216,-0.39270348117495457,0.2103971771389959,-0.5674239425029081,0.6985831966204508,0.2181503702453586,-0.2580252370875641,-0.4258265647398076,12,0
8.94340621687285,6.691674603565241,-0.3532607965887756,0.3376137166745759,0.18852501132314947,0.25189663399755147,0.027957007917836396,0.17864989168241277,-0.5416399472418216,-0.39270348117495457,0.2103971771389959,-0.5674239425029081,0.6985831966204508,0.2181503702453586,-0.2580252370875641,-0.4258265647398076,13,0
16.30944572939252,13.967540049700949,0.2036115863318261,0.15867701520544866,0.36215534555089135,-0.12699348024526538,-1.5180285284413826,0.5095968384941326,-0.40582077293866925,0.9267117581176612,0.40032282422059545,-0.8340314248031611,-0.22796519785872382,0.30751833841412324,0.12657324210738433,-1.3203974539615762,14,0
16.67863546576877,14.446014621341075,0.9134560195763961,0.9336921754460433,2.487312814165035,-6.083671774139677,40.60778465413492,2.484267642891104,-6.278986437603499,42.46847722810517,2.3680436059360708,-6.490100097514619,44.525854679819375,2.4753013052511963,-6.466871149356187,44.21168194254517,15,0
18.24523957748981,15.612845128291001,0.23317123249986632,0.2854472191950888,0.44278972858041893,-0.12830468782011045,-1.267479328109627,0.4569916479855785,-0.4087649178502178,-0.20271639195537405,0.34680434225588946,-0.7781549158611546,-0.5371532565839594,0.3888387588861037,0.8344563394461305,-0.5687167714970083,16,0
18.24523957748981,15.612845128291001,0.23317123249986632,0.2854472191950888,0.44278972858041893,-0.12830468782011045,-1.267479328109627,0.4569916479855785,-0.4087649178502178,-0.20271639195537405,0.34680434225588946,-0.7781549158611546,-0.5371532565839594,0.3888387588861037,0.8344563394461305,-0.5687167714970083,17,0
14.104900568242236,8.18223759371482,-0.19124536268562597,0.4642183536113273,0.22329841876352155,-0.45020664548200634,-0.5350320575689755,0.2467408853216946,-0.3392355205940566,0.8304177938199171,0.2072932829661892,-0.2874421055976383,0.4065514950534621,0.19396558624276022,0.10322086002639476,-0.6961006455801524,18,0
12.748959210853263,10.675557167661085,0.019055117947366626,0.1942086269597805,0.19193452119969084,-0.8678339262107072,-0.11199575401364736,0.18408747447660948,-0.6272461353183021,-0.6115332660588333,0.13917903816275906,-0.08098527431971858,-0.9715965858893645,0.19707751803846724,-0.3338185091358762,-0.7947853096030055,19,0
12.748959210853263,10.675557167661085,0.019055117947366626,0.1942086269597805,0.19193452119969084,-0.8678339262107072,-0.11199575401364736,0.18408747447660948,-0.6272461353183021,-0.6115332660588333,0.13917903816275906,-0.08098527431971858,-0.9715965858893645,0.19707751803846724,-0.3338185091358762,-0.7947853096030055,20,0
27.385221486049726,20.958477116431904,-0.3536940292871269,-0.15893835793844902,0.35089256628145815,-1.0840382813353542,0.40929433643336566,0.43603092266913845,-0.6136704308485992,-0.6530324818513242,0.28649631321161634,-0.6086633353789149,-0.4097639995348441,0.4145867789313119,-0.9951053287204917,0.6253227866531281,21,0
26.028744313931078,21.075438103156948,-0.06513479818804471,-0.15878215713134647,0.4337261669096456,-0.5174849751120711,-0.1799234714051785,0.4141079689105109,-1.1351451654954914,0.6660626835012713,0.3301688059544646,-0.24489670750407763,-0.17156046686404824,0.31036839559001367,-0.9001587998420935,0.05506153857986318,22,0
28.405512324899195,20.711356043484937,-0.29549885721502056,-0.4227549038385726,0.31014131064976913,-1.5890670741388413,1.4360732267886984,0.3964822728697455,-0.5329512384438972,-0.9938244331013997,0.2583939127629624,-0.39239269580556796,-0.3997591479105087,0.29613234658096543,-1.339485684765234,1.496578185855637,23,0
28.405512324899195,20.711356043484937,-0.29549885721502056,-0.4227549038385726,0.31014131064976913,-1.5890670741388413,1.4360732267886984,0.3964822728697455,-0.5329512384438972,-0.9938244331013997,0.2583939127629624,-0.39239269580556796,-0.3997591479105087,0.29613234658096543,-1.339485684765234,1.496578185855637,24,0
42.05761206202747,20.916558153769003,-0.4298286308395774,0.3976482713084678,0.5269895116794548,-0.10244725702372487,-0.8265690266605388,0.6781912390501484,-0.15061398295626238,-0.920973971156037,0.58802945123596,-0.213573092780619,-0.2666673587708326,0.5119170796772347,-0.5943663025241454,0.09743666237594617,25,1
50.124378445622646,22.891124471287995,-0.6547118688229723,-0.15380292215198704,0.4433739862270799,-0.13697967813913778,-1.251160187045362,0.5488257100378725,-0.3519154695153534,-1.2959940371459262,0.35455162467493206,-0.3517065790923865,-0.6305758322258468,0.2884882196610655,0.02757039897203496,-0.8838322252809716,26,1
38.119096946281395,17.164738228123365,-0.10059847242695888,0.6345277670143709,0.5850238394148647,0.594724228450523,-0.47405149033624205,0.499303188166307,-0.18063669775848898,-1.0794166122552298,0.40586104264623757,-0.18387148740538845,-0.9034270680767751,0.4381947999081852,0.6405138370189487,-0.34063468321000423,27,1
38.119096946281395,17.164738228123365,-0.10059847242695888,0.6345277670143709,0.5850238394148647,0.594724228450523,-0.47405149033624205,0.499303188166307,-0.18063669775848898,-1.0794166122552298,0.40586104264623757,-0.18387148740538845,-0.9034270680767751,0.4381947999081852,0.6405138370189487,-0.34063468321000423,28,1
